"Combined_Key","County","Province_State","Country_Region","Month","Deaths_Count"
"Franklin, Ohio, US","Franklin","Ohio","US",2022-02-01,121
"Franklin, Ohio, US","Franklin","Ohio","US",2022-03-01,36
"Franklin, Ohio, US","Franklin","Ohio","US",2022-04-01,13
"Franklin, Ohio, US","Franklin","Ohio","US",2022-05-01,6
"Franklin, Ohio, US","Franklin","Ohio","US",2022-06-01,21
"Franklin, Ohio, US","Franklin","Ohio","US",2022-07-01,24
"Franklin, Ohio, US","Franklin","Ohio","US",2022-08-01,24
"Franklin, Ohio, US","Franklin","Ohio","US",2022-09-01,18
"Franklin, Ohio, US","Franklin","Ohio","US",2022-10-01,23
"Franklin, Ohio, US","Franklin","Ohio","US",2022-11-01,23
"Franklin, Ohio, US","Franklin","Ohio","US",2022-12-01,39
"Franklin, Ohio, US","Franklin","Ohio","US",2023-01-01,26
"Franklin, Ohio, US","Franklin","Ohio","US",2023-02-01,4
"Franklin, Ohio, US","Franklin","Ohio","US",2023-03-01,4
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-01-01,0
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-02-01,0
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-03-01,0
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-04-01,7
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-05-01,28
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-06-01,8
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-07-01,3
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-08-01,0
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-09-01,4
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-10-01,5
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-11-01,55
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2020-12-01,115
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-01-01,75
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-02-01,24
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-03-01,14
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-04-01,21
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-05-01,11
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-06-01,5
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-07-01,2
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-08-01,3
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-09-01,34
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-10-01,46
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-11-01,33
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2021-12-01,57
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-01-01,67
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-02-01,45
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-03-01,25
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-04-01,7
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-05-01,5
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-06-01,7
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-07-01,8
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-08-01,15
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-09-01,13
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-10-01,6
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-11-01,17
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2022-12-01,10
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2023-01-01,14
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2023-02-01,8
"Franklin, Pennsylvania, US","Franklin","Pennsylvania","US",2023-03-01,4
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-01-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-02-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-03-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-04-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-05-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-06-01,2
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-07-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-08-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-09-01,6
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-10-01,15
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-11-01,10
"Franklin, Tennessee, US","Franklin","Tennessee","US",2020-12-01,13
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-01-01,22
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-02-01,15
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-03-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-04-01,3
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-05-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-06-01,2
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-07-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-08-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-09-01,5
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-10-01,5
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-11-01,3
"Franklin, Tennessee, US","Franklin","Tennessee","US",2021-12-01,39
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-01-01,8
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-02-01,13
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-03-01,13
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-04-01,6
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-05-01,2
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-06-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-07-01,3
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-08-01,6
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-09-01,5
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-10-01,0
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-11-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2022-12-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2023-01-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2023-02-01,1
"Franklin, Tennessee, US","Franklin","Tennessee","US",2023-03-01,1
"Franklin, Texas, US","Franklin","Texas","US",2020-01-01,0
"Franklin, Texas, US","Franklin","Texas","US",2020-02-01,0
"Franklin, Texas, US","Franklin","Texas","US",2020-03-01,0
"Franklin, Texas, US","Franklin","Texas","US",2020-04-01,0
"Franklin, Texas, US","Franklin","Texas","US",2020-05-01,0
"Franklin, Texas, US","Franklin","Texas","US",2020-06-01,0
"Franklin, Texas, US","Franklin","Texas","US",2020-07-01,1
"Franklin, Texas, US","Franklin","Texas","US",2020-08-01,3
"Franklin, Texas, US","Franklin","Texas","US",2020-09-01,2
"Franklin, Texas, US","Franklin","Texas","US",2020-10-01,1
"Franklin, Texas, US","Franklin","Texas","US",2020-11-01,3
"Franklin, Texas, US","Franklin","Texas","US",2020-12-01,2
"Franklin, Texas, US","Franklin","Texas","US",2021-01-01,7
"Franklin, Texas, US","Franklin","Texas","US",2021-02-01,5
"Franklin, Texas, US","Franklin","Texas","US",2021-03-01,2
"Franklin, Texas, US","Franklin","Texas","US",2021-04-01,0
"Franklin, Texas, US","Franklin","Texas","US",2021-05-01,0
"Franklin, Texas, US","Franklin","Texas","US",2021-06-01,0
"Franklin, Texas, US","Franklin","Texas","US",2021-07-01,0
"Franklin, Texas, US","Franklin","Texas","US",2021-08-01,1
"Franklin, Texas, US","Franklin","Texas","US",2021-09-01,4
"Franklin, Texas, US","Franklin","Texas","US",2021-10-01,4
"Franklin, Texas, US","Franklin","Texas","US",2021-11-01,2
"Franklin, Texas, US","Franklin","Texas","US",2021-12-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-01-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-02-01,3
"Franklin, Texas, US","Franklin","Texas","US",2022-03-01,2
"Franklin, Texas, US","Franklin","Texas","US",2022-04-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-05-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-06-01,1
"Franklin, Texas, US","Franklin","Texas","US",2022-07-01,2
"Franklin, Texas, US","Franklin","Texas","US",2022-08-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-09-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-10-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-11-01,0
"Franklin, Texas, US","Franklin","Texas","US",2022-12-01,1
"Franklin, Texas, US","Franklin","Texas","US",2023-01-01,0
"Franklin, Texas, US","Franklin","Texas","US",2023-02-01,0
"Franklin, Texas, US","Franklin","Texas","US",2023-03-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-01-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-02-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-03-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-04-01,5
"Franklin, Vermont, US","Franklin","Vermont","US",2020-05-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-06-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2020-07-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-08-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2020-09-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-10-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2020-11-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2020-12-01,17
"Franklin, Vermont, US","Franklin","Vermont","US",2021-01-01,9
"Franklin, Vermont, US","Franklin","Vermont","US",2021-02-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2021-03-01,2
"Franklin, Vermont, US","Franklin","Vermont","US",2021-04-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2021-05-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2021-06-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2021-07-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2021-08-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2021-09-01,3
"Franklin, Vermont, US","Franklin","Vermont","US",2021-10-01,7
"Franklin, Vermont, US","Franklin","Vermont","US",2021-11-01,3
"Franklin, Vermont, US","Franklin","Vermont","US",2021-12-01,3
"Franklin, Vermont, US","Franklin","Vermont","US",2022-01-01,2
"Franklin, Vermont, US","Franklin","Vermont","US",2022-02-01,5
"Franklin, Vermont, US","Franklin","Vermont","US",2022-03-01,3
"Franklin, Vermont, US","Franklin","Vermont","US",2022-04-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2022-05-01,2
"Franklin, Vermont, US","Franklin","Vermont","US",2022-06-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2022-07-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2022-08-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2022-09-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2022-10-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2022-11-01,0
"Franklin, Vermont, US","Franklin","Vermont","US",2022-12-01,4
"Franklin, Vermont, US","Franklin","Vermont","US",2023-01-01,10
"Franklin, Vermont, US","Franklin","Vermont","US",2023-02-01,1
"Franklin, Vermont, US","Franklin","Vermont","US",2023-03-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-01-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-02-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-03-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-04-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-05-01,1
"Franklin, Virginia, US","Franklin","Virginia","US",2020-06-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-07-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-08-01,0
"Franklin, Virginia, US","Franklin","Virginia","US",2020-09-01,3
"Franklin, Virginia, US","Franklin","Virginia","US",2020-10-01,2
"Franklin, Virginia, US","Franklin","Virginia","US",2020-11-01,11
"Franklin, Virginia, US","Franklin","Virginia","US",2020-12-01,5
"Franklin, Virginia, US","Franklin","Virginia","US",2021-01-01,12
"Franklin, Virginia, US","Franklin","Virginia","US",2021-02-01,18
"Franklin, Virginia, US","Franklin","Virginia","US",2021-03-01,20
"Franklin, Virginia, US","Franklin","Virginia","US",2021-04-01,2
"Franklin, Virginia, US","Franklin","Virginia","US",2021-05-01,4
"Franklin, Virginia, US","Franklin","Virginia","US",2021-06-01,3
"Franklin, Virginia, US","Franklin","Virginia","US",2021-07-01,2
"Franklin, Virginia, US","Franklin","Virginia","US",2021-08-01,1
"Franklin, Virginia, US","Franklin","Virginia","US",2021-09-01,9
"Franklin, Virginia, US","Franklin","Virginia","US",2021-10-01,11
"Franklin, Virginia, US","Franklin","Virginia","US",2021-11-01,8
"Franklin, Virginia, US","Franklin","Virginia","US",2021-12-01,17
"Franklin, Virginia, US","Franklin","Virginia","US",2022-01-01,11
"Franklin, Virginia, US","Franklin","Virginia","US",2022-02-01,40
"Franklin, Virginia, US","Franklin","Virginia","US",2022-03-01,8
"Franklin, Virginia, US","Franklin","Virginia","US",2022-04-01,9
"Franklin, Virginia, US","Franklin","Virginia","US",2022-05-01,1
"Franklin, Virginia, US","Franklin","Virginia","US",2022-06-01,1
"Franklin, Virginia, US","Franklin","Virginia","US",2022-07-01,4
"Franklin, Virginia, US","Franklin","Virginia","US",2022-08-01,3
"Franklin, Virginia, US","Franklin","Virginia","US",2022-09-01,2
"Franklin, Virginia, US","Franklin","Virginia","US",2022-10-01,4
"Franklin, Virginia, US","Franklin","Virginia","US",2022-11-01,1
"Franklin, Virginia, US","Franklin","Virginia","US",2022-12-01,2
"Franklin, Virginia, US","Franklin","Virginia","US",2023-01-01,8
"Franklin, Virginia, US","Franklin","Virginia","US",2023-02-01,4
"Franklin, Virginia, US","Franklin","Virginia","US",2023-03-01,0
"Franklin, Washington, US","Franklin","Washington","US",2020-01-01,0
"Franklin, Washington, US","Franklin","Washington","US",2020-02-01,0
"Franklin, Washington, US","Franklin","Washington","US",2020-03-01,0
"Franklin, Washington, US","Franklin","Washington","US",2020-04-01,10
"Franklin, Washington, US","Franklin","Washington","US",2020-05-01,11
"Franklin, Washington, US","Franklin","Washington","US",2020-06-01,11
"Franklin, Washington, US","Franklin","Washington","US",2020-07-01,13
"Franklin, Washington, US","Franklin","Washington","US",2020-08-01,12
"Franklin, Washington, US","Franklin","Washington","US",2020-09-01,8
"Franklin, Washington, US","Franklin","Washington","US",2020-10-01,3
"Franklin, Washington, US","Franklin","Washington","US",2020-11-01,5
"Franklin, Washington, US","Franklin","Washington","US",2020-12-01,10
"Franklin, Washington, US","Franklin","Washington","US",2021-01-01,7
"Franklin, Washington, US","Franklin","Washington","US",2021-02-01,10
"Franklin, Washington, US","Franklin","Washington","US",2021-03-01,5
"Franklin, Washington, US","Franklin","Washington","US",2021-04-01,5
"Franklin, Washington, US","Franklin","Washington","US",2021-05-01,5
"Franklin, Washington, US","Franklin","Washington","US",2021-06-01,1
"Franklin, Washington, US","Franklin","Washington","US",2021-07-01,7
"Franklin, Washington, US","Franklin","Washington","US",2021-08-01,19
"Franklin, Washington, US","Franklin","Washington","US",2021-09-01,21
"Franklin, Washington, US","Franklin","Washington","US",2021-10-01,15
"Franklin, Washington, US","Franklin","Washington","US",2021-11-01,4
"Franklin, Washington, US","Franklin","Washington","US",2021-12-01,2
"Franklin, Washington, US","Franklin","Washington","US",2022-01-01,9
"Franklin, Washington, US","Franklin","Washington","US",2022-02-01,13
"Franklin, Washington, US","Franklin","Washington","US",2022-03-01,5
"Franklin, Washington, US","Franklin","Washington","US",2022-04-01,2
"Franklin, Washington, US","Franklin","Washington","US",2022-05-01,2
"Franklin, Washington, US","Franklin","Washington","US",2022-06-01,1
"Franklin, Washington, US","Franklin","Washington","US",2022-07-01,0
"Franklin, Washington, US","Franklin","Washington","US",2022-08-01,1
"Franklin, Washington, US","Franklin","Washington","US",2022-09-01,3
"Franklin, Washington, US","Franklin","Washington","US",2022-10-01,3
"Franklin, Washington, US","Franklin","Washington","US",2022-11-01,1
"Franklin, Washington, US","Franklin","Washington","US",2022-12-01,3
"Franklin, Washington, US","Franklin","Washington","US",2023-01-01,0
"Franklin, Washington, US","Franklin","Washington","US",2023-02-01,0
"Franklin, Washington, US","Franklin","Washington","US",2023-03-01,0
"Frederick, Maryland, US","Frederick","Maryland","US",2020-01-01,0
"Frederick, Maryland, US","Frederick","Maryland","US",2020-02-01,0
"Frederick, Maryland, US","Frederick","Maryland","US",2020-03-01,0
"Frederick, Maryland, US","Frederick","Maryland","US",2020-04-01,56
"Frederick, Maryland, US","Frederick","Maryland","US",2020-05-01,49
"Frederick, Maryland, US","Frederick","Maryland","US",2020-06-01,12
"Frederick, Maryland, US","Frederick","Maryland","US",2020-07-01,4
"Frederick, Maryland, US","Frederick","Maryland","US",2020-08-01,4
"Frederick, Maryland, US","Frederick","Maryland","US",2020-09-01,8
"Frederick, Maryland, US","Frederick","Maryland","US",2020-10-01,6
"Frederick, Maryland, US","Frederick","Maryland","US",2020-11-01,11
"Frederick, Maryland, US","Frederick","Maryland","US",2020-12-01,44
"Frederick, Maryland, US","Frederick","Maryland","US",2021-01-01,50
"Frederick, Maryland, US","Frederick","Maryland","US",2021-02-01,36
"Frederick, Maryland, US","Frederick","Maryland","US",2021-03-01,21
"Frederick, Maryland, US","Frederick","Maryland","US",2021-04-01,19
"Frederick, Maryland, US","Frederick","Maryland","US",2021-05-01,18
"Frederick, Maryland, US","Frederick","Maryland","US",2021-06-01,4
"Frederick, Maryland, US","Frederick","Maryland","US",2021-07-01,3
"Frederick, Maryland, US","Frederick","Maryland","US",2021-08-01,6
"Frederick, Maryland, US","Frederick","Maryland","US",2021-09-01,15
"Frederick, Maryland, US","Frederick","Maryland","US",2021-10-01,11
"Frederick, Maryland, US","Frederick","Maryland","US",2021-11-01,16
"Frederick, Maryland, US","Frederick","Maryland","US",2021-12-01,24
"Frederick, Maryland, US","Frederick","Maryland","US",2022-01-01,63
"Frederick, Maryland, US","Frederick","Maryland","US",2022-02-01,23
"Frederick, Maryland, US","Frederick","Maryland","US",2022-03-01,14
"Frederick, Maryland, US","Frederick","Maryland","US",2022-04-01,7
"Frederick, Maryland, US","Frederick","Maryland","US",2022-05-01,2
"Frederick, Maryland, US","Frederick","Maryland","US",2022-06-01,9
"Frederick, Maryland, US","Frederick","Maryland","US",2022-07-01,6
"Frederick, Maryland, US","Frederick","Maryland","US",2022-08-01,9
"Frederick, Maryland, US","Frederick","Maryland","US",2022-09-01,8
"Frederick, Maryland, US","Frederick","Maryland","US",2022-10-01,5
"Frederick, Maryland, US","Frederick","Maryland","US",2022-11-01,11
"Frederick, Maryland, US","Frederick","Maryland","US",2022-12-01,9
"Frederick, Maryland, US","Frederick","Maryland","US",2023-01-01,18
"Frederick, Maryland, US","Frederick","Maryland","US",2023-02-01,16
"Frederick, Maryland, US","Frederick","Maryland","US",2023-03-01,3
"Frederick, Virginia, US","Frederick","Virginia","US",2020-01-01,0
"Frederick, Virginia, US","Frederick","Virginia","US",2020-02-01,0
"Frederick, Virginia, US","Frederick","Virginia","US",2020-03-01,0
"Frederick, Virginia, US","Frederick","Virginia","US",2020-04-01,1
"Frederick, Virginia, US","Frederick","Virginia","US",2020-05-01,3
"Frederick, Virginia, US","Frederick","Virginia","US",2020-06-01,2
"Frederick, Virginia, US","Frederick","Virginia","US",2020-07-01,1
"Frederick, Virginia, US","Frederick","Virginia","US",2020-08-01,3
"Frederick, Virginia, US","Frederick","Virginia","US",2020-09-01,3
"Frederick, Virginia, US","Frederick","Virginia","US",2020-10-01,0
"Frederick, Virginia, US","Frederick","Virginia","US",2020-11-01,5
"Frederick, Virginia, US","Frederick","Virginia","US",2020-12-01,10
"Frederick, Virginia, US","Frederick","Virginia","US",2021-01-01,17
"Frederick, Virginia, US","Frederick","Virginia","US",2021-02-01,23
"Frederick, Virginia, US","Frederick","Virginia","US",2021-03-01,27
"Frederick, Virginia, US","Frederick","Virginia","US",2021-04-01,5
"Frederick, Virginia, US","Frederick","Virginia","US",2021-05-01,2
"Frederick, Virginia, US","Frederick","Virginia","US",2021-06-01,0
"Frederick, Virginia, US","Frederick","Virginia","US",2021-07-01,2
"Frederick, Virginia, US","Frederick","Virginia","US",2021-08-01,1
"Frederick, Virginia, US","Frederick","Virginia","US",2021-09-01,19
"Frederick, Virginia, US","Frederick","Virginia","US",2021-10-01,25
"Frederick, Virginia, US","Frederick","Virginia","US",2021-11-01,15
"Frederick, Virginia, US","Frederick","Virginia","US",2021-12-01,20
"Frederick, Virginia, US","Frederick","Virginia","US",2022-01-01,10
"Frederick, Virginia, US","Frederick","Virginia","US",2022-02-01,34
"Frederick, Virginia, US","Frederick","Virginia","US",2022-03-01,14
"Frederick, Virginia, US","Frederick","Virginia","US",2022-04-01,4
"Frederick, Virginia, US","Frederick","Virginia","US",2022-05-01,4
"Frederick, Virginia, US","Frederick","Virginia","US",2022-06-01,2
"Frederick, Virginia, US","Frederick","Virginia","US",2022-07-01,4
"Frederick, Virginia, US","Frederick","Virginia","US",2022-08-01,5
"Frederick, Virginia, US","Frederick","Virginia","US",2022-09-01,2
"Frederick, Virginia, US","Frederick","Virginia","US",2022-10-01,5
"Frederick, Virginia, US","Frederick","Virginia","US",2022-11-01,4
"Frederick, Virginia, US","Frederick","Virginia","US",2022-12-01,5
"Frederick, Virginia, US","Frederick","Virginia","US",2023-01-01,3
"Frederick, Virginia, US","Frederick","Virginia","US",2023-02-01,6
"Frederick, Virginia, US","Frederick","Virginia","US",2023-03-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-01-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-02-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-03-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-04-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-05-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-06-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-07-01,2
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-08-01,2
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-09-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-10-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-11-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2020-12-01,3
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-01-01,5
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-02-01,5
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-03-01,3
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-04-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-05-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-06-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-07-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-08-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-09-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-10-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-11-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2021-12-01,1
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-01-01,2
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-02-01,5
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-03-01,4
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-04-01,4
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-05-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-06-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-07-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-08-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-09-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-10-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-11-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2022-12-01,0
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2023-01-01,7
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2023-02-01,2
"Fredericksburg, Virginia, US","Fredericksburg","Virginia","US",2023-03-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-01-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-02-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-03-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-04-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-05-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-06-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-07-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-08-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-09-01,3
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-10-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-11-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2020-12-01,12
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-01-01,5
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-02-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-03-01,4
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-04-01,2
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-05-01,2
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-06-01,2
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-07-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-08-01,3
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-09-01,5
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-10-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-11-01,4
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2021-12-01,5
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-01-01,10
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-02-01,9
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-03-01,4
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-04-01,0
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-05-01,1
"Freeborn, Minnesota, US","Freeborn","Minnesota","US",2022-06-01,3
